RSS 5G,RSS 4G,Ad 5G,Ad 4G,Humidity
-73.0001,-54.1597,6.65694,1.34266,25
-74.6551,-54.5004,8.31197,1.68339,28
-74.868,-54.5461,8.52484,1.72902,28
-74.9307,-54.5577,8.58758,1.7407,28
-74.7491,-54.5239,8.40598,1.70682,26
-74.6791,-54.507,8.33595,1.68999,25
-74.6188,-54.4937,8.27559,1.67664,25
-74.643,-54.4982,8.29984,1.68114,26
-74.6057,-54.4933,8.26251,1.6763,27
-74.77,-54.5259,8.42684,1.70889,26
-74.5629,-54.4854,8.21975,1.66832,26
-74.4897,-54.4717,8.14658,1.65464,27
-74.6586,-54.5051,8.31548,1.68811,27
-74.8818,-54.5467,8.5386,1.72968,28
-74.9622,-54.5636,8.61899,1.74654,28
-75.0125,-54.5729,8.66932,1.75589,25
-74.7098,-54.5106,8.36662,1.69352,29
-75.1709,-54.6042,8.82773,1.78715,27
-74.7452,-54.5213,8.40206,1.70427,25
-74.5703,-54.4847,8.22715,1.66764,22
-74.2593,-54.4198,7.91613,1.60271,28
-74.9559,-54.5624,8.61271,1.74538,30
-75.1974,-54.6109,8.85424,1.79384,26
-74.8327,-54.5355,8.48951,1.7185,24
-74.6533,-54.4977,8.31011,1.6807,29
-75.0436,-54.5806,8.70049,1.76352,28
-74.9684,-54.5648,8.62528,1.74771,28
-74.7304,-54.5204,8.38725,1.70332,28
-74.868,-54.5461,8.52484,1.72902,32
-75.1113,-54.5979,8.76814,1.7809,35
-75.3646,-54.6494,9.02147,1.83236,37
-75.7016,-54.7149,9.35842,1.89783,38
-76.0136,-54.7741,9.67048,1.9571,38
-76.0274,-54.7767,9.68425,1.95965,35
-75.8001,-54.7305,9.45691,1.91345,31
-75.3743,-54.6454,9.03115,1.82837,23
-74.494,-54.4658,8.15082,1.64875,23
-74.2759,-54.4254,7.93277,1.60832,20
-73.8632,-54.3408,7.52002,1.52373,18
-73.5303,-54.2729,7.18715,1.45585,17
-73.3387,-54.234,6.9955,1.41699,17
-73.2498,-54.2175,6.90665,1.40049,17
-73.2968,-54.2263,6.95365,1.40922,16
-73.032,-54.1736,6.68882,1.35658,16
-73.1492,-54.1954,6.80601,1.37834,16
-73.3132,-54.2257,6.97,1.40861,15
-73.0803,-54.1788,6.73714,1.36175,15
-73.1103,-54.1843,6.76716,1.36727,15
-73.1253,-54.1871,6.78218,1.37003,14
-72.9562,-54.1517,6.613,1.33462,15
-73.0304,-54.1696,6.68719,1.35255,14
-73.0001,-54.1597,6.65694,1.34266,14
-72.9854,-54.157,6.64228,1.33998,14
-73.0148,-54.1624,6.6716,1.34534,14
-72.9367,-54.1481,6.5935,1.33105,14
-73.0882,-54.1758,6.74508,1.35873,14
-73.0343,-54.1659,6.69117,1.34891,14
-73.0588,-54.1704,6.71566,1.35337,14
-73.1079,-54.1793,6.76471,1.3623,14
-73.0637,-54.1713,6.72056,1.35427,14
-72.9269,-54.1463,6.58376,1.32926,13
-72.6937,-54.0989,6.35053,1.28187,14
-72.9513,-54.1508,6.60813,1.33373,13
-72.7835,-54.1153,6.44035,1.29829,14
-72.9952,-54.1588,6.65205,1.34176,14
-73.0392,-54.1668,6.69607,1.3498,14
-72.9659,-54.1534,6.62276,1.33641,15
-73.1906,-54.199,6.84741,1.38199,15
-73.0553,-54.1742,6.71215,1.35715,16
-73.3183,-54.2266,6.97514,1.40956,18
-73.7348,-54.3107,7.39161,1.49362,18
-73.7997,-54.3226,7.45653,1.50555,19
-73.8571,-54.3366,7.51395,1.51955,21
-74.158,-54.3983,7.81487,1.58122,27
-74.944,-54.5583,8.60086,1.74122,32
-75.3851,-54.649,9.04198,1.832,33
-75.3979,-54.6529,9.05475,1.83588,35
-75.478,-54.6706,9.13483,1.85357,38
-75.8694,-54.7474,9.5262,1.93032,36
-75.594,-54.6935,9.25083,1.87651,37
-75.6812,-54.7111,9.33805,1.89403,37
-75.8718,-54.7465,9.52861,1.92949,37
-75.9196,-54.7554,9.57641,1.93835,37
-75.79,-54.7313,9.44682,1.91429,39
-76.037,-54.7797,9.69381,1.9627,39
-76.0716,-54.7862,9.72843,1.96912,39
-76.0508,-54.7823,9.70766,1.96526,40
-76.2047,-54.8121,9.8615,1.99502,41
-76.2812,-54.8275,9.93799,2.01042,40
-76.2536,-54.8211,9.91042,2.00406,41
-76.2812,-54.8275,9.93799,2.01042,42
-76.1733,-54.8087,9.83018,1.99161,41
-76.0359,-54.7819,9.69277,1.96489,40
-75.8294,-54.7423,9.48628,1.92523,34
-75.4397,-54.6621,9.0965,1.84507,30
-75.082,-54.5894,8.73879,1.77236,31
-75.1023,-54.5948,8.75914,1.77774,34
-75.3204,-54.6398,8.97728,1.8228,37
-75.6337,-54.7022,9.29057,1.88517,48
-76.1535,-54.8114,9.81035,1.99434,41
-75.6815,-54.7156,9.33834,1.89857,39
-75.8093,-54.7374,9.46614,1.92033,45
-76.2801,-54.8319,9.93692,2.01485,43
-76.304,-54.8341,9.96085,2.01704,42
-76.2861,-54.8296,9.94298,2.01255,40
-76.0374,-54.781,9.69425,1.964,34
-75.6259,-54.6968,9.28278,1.87973,31
-75.4133,-54.6526,9.07019,1.8356,28
-75.0377,-54.5776,8.69451,1.76057,25
-74.6551,-54.5004,8.31197,1.68339,24
-74.6773,-54.5022,8.33415,1.68514,23
-74.4231,-54.4527,8.07992,1.63563,22
-74.1492,-54.3993,7.80608,1.58229,21
-74.1123,-54.3898,7.76919,1.57277,19
-73.9509,-54.3539,7.60774,1.53682,19
-73.973,-54.3579,7.62985,1.54088,19
-73.9841,-54.36,7.64092,1.54291,17
-73.6495,-54.2913,7.30633,1.47426,16
-73.308,-54.2247,6.96486,1.40767,15
-73.0054,-54.165,6.66226,1.34795,14
-72.7185,-54.1079,6.37533,1.29088,13
-72.6183,-54.0851,6.27519,1.26805,13
-72.7409,-54.1076,6.39775,1.29051,13
-72.7409,-54.1076,6.39775,1.29051,12
-72.5186,-54.0619,6.17549,1.24485,13
-72.888,-54.1343,6.54484,1.3173,13
-72.7788,-54.1145,6.43561,1.29742,13
-72.7031,-54.1006,6.35996,1.2836,12
-72.4912,-54.0569,6.14807,1.23985,12
-72.5828,-54.0736,6.2396,1.25652,12
-72.5324,-54.0644,6.18921,1.24735,12
-72.5369,-54.0652,6.19378,1.24818,12
-72.5415,-54.0661,6.19836,1.24902,12
-72.6241,-54.0811,6.28092,1.26402,12
-72.6057,-54.0777,6.26254,1.26068,12
-72.5369,-54.0652,6.19378,1.24818,12
-72.5782,-54.0727,6.23501,1.25568,12
-72.5507,-54.0677,6.20752,1.25068,12
-72.5553,-54.0686,6.21209,1.25152,13
-72.7078,-54.1015,6.36468,1.28446,14
-72.8929,-54.1401,6.5497,1.32301,15
-73.1153,-54.1852,6.77217,1.36819,15
-73.1554,-54.1926,6.81226,1.37555,15
-73.1304,-54.188,6.78719,1.37095,20
-74.0031,-54.3667,7.65996,1.54964,25
-74.6794,-54.5049,8.33625,1.6879,30
-75.2167,-54.6145,8.87352,1.79743,30
-75.146,-54.6013,8.80288,1.7843,29
-75.1199,-54.5947,8.77677,1.7777,29
-75.1454,-54.5995,8.80224,1.78242,29
-75.1709,-54.6042,8.82773,1.78715,27
-74.8693,-54.5444,8.52616,1.72737,27
-74.8631,-54.5433,8.51995,1.72621,30
-75.1204,-54.5966,8.77723,1.77952,30
-75.1076,-54.5942,8.76441,1.77713,30
-75.0884,-54.5906,8.74519,1.77355,30
-75.1717,-54.6061,8.82855,1.78907,31
-75.2704,-54.6261,8.92726,1.80908,29
-75.1008,-54.5912,8.75768,1.77415,32
-75.3917,-54.6503,9.04853,1.83321,32
-75.4638,-54.6636,9.12063,1.8466,33
-75.365,-54.6468,9.02183,1.82974,34
-75.4131,-54.6572,9.06997,1.84012,35
-75.4513,-54.6656,9.10813,1.84858,39
-75.5967,-54.6976,9.25355,1.88054,41
-75.6953,-54.7182,9.35217,1.90117,37
-75.6609,-54.7073,9.31769,1.89024,35
-75.6655,-54.7055,9.32235,1.8885,36
-75.6344,-54.7011,9.29127,1.88405,36
-75.7696,-54.7262,9.42642,1.90919,36
-75.6749,-54.7086,9.33176,1.89159,38
-75.753,-54.7257,9.40982,1.90864,36
-75.6614,-54.7061,9.31826,1.88908,34
-75.5859,-54.6893,9.24278,1.8723,39
-75.8093,-54.7374,9.46614,1.92033,35
-75.5114,-54.6768,9.16825,1.8598,35
-75.4847,-54.6719,9.14151,1.85481,35
-75.5382,-54.6818,9.195,1.86479,32
-75.2479,-54.6235,8.90479,1.80645,28
-74.8805,-54.5484,8.53738,1.73136,25
-74.7889,-54.5252,8.44574,1.70815,23
-74.4881,-54.4647,8.14491,1.64766,22
-74.1319,-54.3961,7.78874,1.57906,20
-73.9359,-54.3542,7.5927,1.5372,19
-73.9288,-54.3498,7.58564,1.53275,20
-73.8967,-54.347,7.55354,1.52995,19
-73.8461,-54.3346,7.50294,1.51751,18
-73.7889,-54.3206,7.4457,1.50356,17
-73.6389,-54.2894,7.29573,1.47232,16
-73.3801,-54.238,7.03695,1.42091,16
-73.3698,-54.2361,7.02664,1.41902,15
-73.1354,-54.1889,6.79221,1.37187,15
-73.1906,-54.199,6.84741,1.38199,15
-73.1454,-54.1908,6.80223,1.37371,14
-72.9513,-54.1508,6.60813,1.33373,14
-72.9806,-54.1561,6.6374,1.33909,12
-72.5461,-54.0669,6.20294,1.24985,12
-72.4684,-54.0527,6.12526,1.23568,11
-72.1871,-53.996,5.84394,1.17898,10
-71.8756,-53.9335,5.5324,1.11647,11
-72.104,-53.9808,5.76083,1.16376,11
-72.056,-53.972,5.71287,1.15495,9
-71.6485,-53.8861,5.30529,1.06908,9
-71.7129,-53.8978,5.36971,1.08077,9
-71.7613,-53.9066,5.41818,1.08954,9
-71.8709,-53.9263,5.52779,1.10928,9
-71.875,-53.9271,5.53186,1.11001,8
-71.5815,-53.8671,5.23831,1.05004,9
-71.8995,-53.9314,5.55633,1.1144,9
-71.9731,-53.9446,5.62995,1.12756,9
-71.8995,-53.9314,5.55633,1.1144,9
-71.9977,-53.949,5.65457,1.13194,10
-72.1376,-53.9811,5.7944,1.16402,10
-72.0103,-53.9581,5.66713,1.14101,11
-72.2134,-54.0008,5.87027,1.18378,12
-72.5141,-54.0611,6.17091,1.24402,14
-72.888,-54.1392,6.54483,1.32212,14
-72.9513,-54.1508,6.60813,1.33373,16
-73.3595,-54.2342,7.01633,1.41713,20
-73.9303,-54.3532,7.5871,1.53617,21
-73.9474,-54.3592,7.60421,1.54213,21
-73.8907,-54.3486,7.54754,1.53157,21
-74.0042,-54.3697,7.66099,1.5527,21
-73.9985,-54.3687,7.65531,1.55164,23
-74.4113,-54.4505,8.06812,1.63345,25
-74.7706,-54.5218,8.42746,1.70478,23
-74.6007,-54.4855,8.2575,1.66842,26
-74.8327,-54.5355,8.48951,1.7185,26
-74.8511,-54.539,8.50799,1.72192,28
-74.9936,-54.5694,8.65044,1.75239,26
-74.624,-54.4968,8.28086,1.67972,29
-74.8285,-54.5404,8.48531,1.72336,27
-74.6216,-54.4982,8.27844,1.68118,27
-74.6278,-54.4994,8.28461,1.68233,23
-74.2583,-54.4221,7.91516,1.60504,19
-73.7801,-54.3224,7.43697,1.50532,21
-74.0326,-54.375,7.68942,1.55798,27
-74.7762,-54.5271,8.43304,1.71005,28
-74.981,-54.5671,8.63785,1.75005,28
-74.9119,-54.5542,8.56874,1.7372,30
-75.1076,-54.5942,8.76441,1.77713,32
-75.4704,-54.6649,9.12719,1.84781,33
-75.4903,-54.6701,9.14712,1.85306,33
-75.4441,-54.6615,9.10091,1.84447,32
-75.2284,-54.6198,8.88523,1.8028,33
-75.4309,-54.6591,9.08771,1.84201,32
-75.1893,-54.6125,8.84616,1.7955,33
-75.2533,-54.6259,8.91011,1.80888,32
-75.0983,-54.5955,8.75516,1.77847,28
-74.9684,-54.5648,8.62528,1.74771,27
-74.7266,-54.5178,8.38349,1.70081,25
-74.6794,-54.5049,8.33625,1.6879,23
-74.5354,-54.4734,8.19226,1.6564,22
-74.551,-54.4735,8.20781,1.65647,21
-74.3934,-54.4416,8.0502,1.62453,19
-74.0284,-54.3681,7.68522,1.55104,18
-73.8105,-54.3246,7.46736,1.50754,17
-73.6866,-54.2981,7.34347,1.48105,16
-73.3543,-54.2332,7.01118,1.41618,15
-73.1003,-54.1825,6.75715,1.36543,14
-73.0637,-54.1713,6.72056,1.35427,13
-72.7551,-54.1101,6.41194,1.2931,12
-72.473,-54.0536,6.12982,1.23652,12
-72.6241,-54.0811,6.28092,1.26402,11
-72.4121,-54.0369,6.06889,1.21983,11
-72.2926,-54.0152,5.94946,1.1982,10
-72.0484,-53.965,5.70522,1.14791,10
-72.1418,-53.9818,5.79866,1.16479,10
-72.0272,-53.9611,5.68405,1.14408,10
-72.023,-53.9604,5.67982,1.14331,9
-71.8262,-53.9183,5.48304,1.10124,9
-71.8547,-53.9234,5.5115,1.10636,9
-71.7573,-53.9059,5.41414,1.08881,9
-71.8019,-53.9139,5.45869,1.09685,9
-71.7694,-53.908,5.42628,1.091,9
-71.7129,-53.8978,5.36971,1.08077,8
-71.4272,-53.8394,5.08405,1.02233,8
-71.431,-53.8401,5.08789,1.02302,8
-71.4387,-53.8414,5.09556,1.0244,8
-71.4234,-53.8387,5.08021,1.02163,8
-71.408,-53.8359,5.06488,1.01886,7
-71.1927,-53.7897,4.84954,0.972661,8
-71.4849,-53.8498,5.14171,1.03272,8
-71.5157,-53.8553,5.17255,1.03826,8
-71.4926,-53.8511,5.14941,1.0341,8
-71.5157,-53.8553,5.17255,1.03826,10
-72.0781,-53.9703,5.73489,1.15328,10
-72.1418,-53.9818,5.79866,1.16479,10
-72.1078,-53.9757,5.76462,1.15865,10
-72.0865,-53.9719,5.74338,1.15482,11
-72.297,-54.016,5.95387,1.199,11
-72.2398,-54.0056,5.89663,1.18859,11
-72.2486,-54.0072,5.90542,1.19019,11
-72.3147,-54.0192,5.97152,1.20221,11
-72.3722,-54.0297,6.029,1.21262,11
-72.4165,-54.0377,6.07333,1.22064,11
-72.3899,-54.0329,6.04672,1.21583,11
-72.2926,-54.0152,5.94946,1.1982,12
-72.4775,-54.0544,6.13438,1.23735,12
-72.4047,-54.0411,6.06152,1.22402,14
-72.8249,-54.1276,6.48172,1.31052,15
-73.0653,-54.176,6.72214,1.35899,25
-74.5522,-54.4813,8.20901,1.66426,27
-74.801,-54.5317,8.45785,1.71466,29
-75.2219,-54.6136,8.87876,1.7966,29
-75.1836,-54.6066,8.84048,1.78951,27
-74.9129,-54.5525,8.56972,1.73545,26
-74.9066,-54.5492,8.56349,1.73218,26
-74.845,-54.5378,8.50183,1.72078,28
-74.8116,-54.5355,8.46849,1.71851,28
-74.8054,-54.5344,8.46223,1.71734,29
-75.0436,-54.5806,8.70049,1.76352,33
-75.3913,-54.6517,9.04817,1.83465,33
-75.4045,-54.6541,9.06134,1.8371,32
-75.5163,-54.6734,9.17317,1.85633,30
-75.4749,-54.6622,9.13169,1.84518,33
-75.729,-54.7143,9.38579,1.89725,38
-76.0481,-54.7805,9.70492,1.96347,38
-76.0136,-54.7741,9.67048,1.9571,39
-76.0024,-54.7733,9.65922,1.95628,37
-75.8513,-54.7427,9.50815,1.92569,33
-75.4903,-54.6701,9.14712,1.85306,29
-75.0246,-54.577,8.68144,1.75998,23
-74.2935,-54.4286,7.95039,1.6116,20
-73.813,-54.3314,7.46982,1.5144,17
-73.2602,-54.2195,6.91708,1.40243,15
-72.8564,-54.1374,6.51321,1.32034,15
-72.8762,-54.1411,6.53303,1.32402,15
-72.9556,-54.1558,6.61247,1.33874,14
-72.8394,-54.1302,6.49627,1.31319,13
-72.7362,-54.1067,6.39302,1.28965,14
-72.9367,-54.1481,6.5935,1.33105,14
-72.9903,-54.1579,6.64717,1.34087,14
-72.9074,-54.1427,6.56429,1.32569,14
-72.8734,-54.1365,6.53025,1.31944,15
-72.9407,-54.153,6.59755,1.33598,15
-72.9159,-54.1484,6.57272,1.33138,15
-72.9308,-54.1512,6.58762,1.33414,15
-73.0104,-54.1659,6.66724,1.34887,15
-73.1304,-54.188,6.78719,1.37095,16
-73.3492,-54.2323,7.00603,1.41524,16
-73.3543,-54.2332,7.01118,1.41618,16
-73.3646,-54.2351,7.02148,1.41807,16
-73.4628,-54.2531,7.1196,1.43605,15
-73.2056,-54.2018,6.86249,1.38475,15
-73.2812,-54.2156,6.93803,1.39856,15
-73.4127,-54.2395,7.06958,1.42249,16
-73.6759,-54.2919,7.33277,1.47486,16
-73.4938,-54.2588,7.15068,1.44173,16
-73.375,-54.237,7.03179,1.41997,17
-73.5754,-54.2777,7.23222,1.46067,17
-73.5437,-54.2719,7.20052,1.45484,18
-73.5679,-54.2799,7.22469,1.46281,19
-73.9233,-54.3488,7.58012,1.53174,20
-74.2059,-54.404,7.86276,1.58697,22
-74.3756,-54.4413,8.03244,1.62421,24
-74.4975,-54.4689,8.15429,1.65185,25
-74.6733,-54.5038,8.33018,1.68677,28
-74.9245,-54.5566,8.5813,1.73953,31
-75.0443,-54.5839,8.70114,1.7669,33
-75.4111,-54.6554,9.06793,1.83833,34
-75.5726,-54.6869,9.22945,1.86982,32
-75.5229,-54.6746,9.17974,1.85755,35
-75.7596,-54.723,9.41649,1.90596,39
-76.2591,-54.8208,9.91597,2.00379,37
-76.0565,-54.7807,9.71335,1.96368,35
-75.9352,-54.7554,9.592,1.9384,35
-75.8405,-54.738,9.49738,1.92094,37
-75.9674,-54.7643,9.62428,1.94722,37
-75.79,-54.7313,9.44682,1.91429,35
-75.6857,-54.7093,9.3425,1.89224,38
-75.7325,-54.7219,9.38933,1.90481,39
-75.9057,-54.7553,9.56255,1.9383,42
-76.0819,-54.7916,9.73878,1.9746,42
-76.1663,-54.8073,9.82314,1.9903,43
-76.2119,-54.817,9.86874,1.99992,46
-76.5335,-54.8802,10.1904,2.06313,47
-76.4777,-54.8709,10.1345,2.0539,47
-76.3691,-54.8507,10.026,2.03367,48
-76.4578,-54.8684,10.1146,2.05132,52
-76.7001,-54.9182,10.3569,2.10117,52
-76.715,-54.921,10.3718,2.10396,53
-76.8714,-54.9514,10.5283,2.13438,53
-77.0446,-54.9836,10.7014,2.16658,58
-77.2651,-55.0317,10.9219,2.21467,57
-77.224,-55.0226,10.8808,2.20552,58
-77.1952,-55.0187,10.8521,2.20162,60
-77.1278,-55.009,10.7846,2.19194,67
-77.7576,-55.1394,11.4145,2.32232,63
-77.5302,-55.0893,11.187,2.2723,64
-77.5737,-55.0992,11.2305,2.2822,60
-77.3713,-55.0546,11.0281,2.23758,53
-76.8564,-54.9486,10.5133,2.13158,43
-76.1553,-54.8064,9.81217,1.98939,36
-75.5805,-54.691,9.23736,1.87399,33
-75.3979,-54.6529,9.05475,1.83588,31
-75.1863,-54.6105,8.8431,1.79341,29
-75.1263,-54.5959,8.78313,1.77888,27
-75.0376,-54.5756,8.69448,1.75855,25
-74.9294,-54.5511,8.58623,1.73404,22
-74.4865,-54.4617,8.14338,1.64464,16
-73.4783,-54.2559,7.13513,1.43889,14
-73.0099,-54.1615,6.66671,1.34444,17
-73.4699,-54.2583,7.12673,1.44125,17
-73.3648,-54.2389,7.02169,1.42184,16
-73.1543,-54.1963,6.81112,1.37929,16
-73.0931,-54.185,6.74989,1.36793,15
-73.0304,-54.1696,6.68719,1.35255,15
-73.1103,-54.1843,6.76716,1.36727,14
-73.0735,-54.1731,6.73036,1.35605,14
-73.005,-54.1606,6.66182,1.34355,13
-72.9261,-54.1413,6.58297,1.32421,13
-72.9071,-54.1378,6.5639,1.32075,12
-72.6793,-54.0911,6.33616,1.27402,12
-72.5049,-54.0594,6.16177,1.24235,12
-72.5644,-54.0702,6.22126,1.25318,11
-72.253,-54.008,5.90982,1.19099,11
-72.1783,-53.9944,5.83518,1.17737,10
-71.8462,-53.9281,5.50306,1.1111,10
-71.9639,-53.9496,5.6207,1.13258,10
-72.0357,-53.9627,5.69251,1.14561,9
-71.8303,-53.919,5.48711,1.10197,8
-71.5003,-53.8525,5.15712,1.03549,8
-71.4926,-53.8511,5.14941,1.0341,9
-71.7978,-53.9132,5.45463,1.09612,10
-72.0738,-53.9696,5.73065,1.15252,10
-72.0823,-53.9711,5.73914,1.15405,12
-72.6103,-54.0786,6.26714,1.26152,13
-72.9166,-54.1395,6.57343,1.32248,14
-73.0588,-54.1704,6.71566,1.35337,14
-73.0735,-54.1731,6.73036,1.35605,16
-73.5146,-54.2626,7.17141,1.44552,17
-73.8411,-54.3263,7.49797,1.50921,18
-74.0118,-54.3614,7.66866,1.54432,18
-74.0775,-54.3733,7.7343,1.55625,21
-74.4742,-54.4564,8.13102,1.63933,22
-74.5158,-54.4671,8.17264,1.65002,20
-74.0931,-54.3833,7.7499,1.56623,19
-73.9343,-54.3508,7.59116,1.53377,20
-73.9751,-54.3615,7.63191,1.54446,21
-74.1695,-54.4004,7.8263,1.58333,23
-74.3406,-54.4374,7.99743,1.62034,26
-74.8388,-54.5367,8.49567,1.71964,30
-75.2231,-54.6157,8.87995,1.79862,32
-75.3721,-54.6466,9.02889,1.82956,31
-75.2251,-54.6177,8.88192,1.80064,28
-75.0881,-54.587,8.74495,1.76991,27
-74.9877,-54.5663,8.64452,1.74931,30
-75.2617,-54.6228,8.91855,1.80578,30
-75.2103,-54.6133,8.86709,1.79623,29
-75.1008,-54.5912,8.75768,1.77415,32
-75.1893,-54.6125,8.84616,1.7955,33
-75.1354,-54.6038,8.79221,1.78679,25
-74.3233,-54.4385,7.98009,1.62151,26
-74.508,-54.4751,8.16486,1.65806,28
-74.5996,-54.4958,8.25645,1.67879,28
-74.5872,-54.4935,8.24402,1.67645,26
-74.4471,-54.4637,8.10398,1.64666,27
-74.5908,-54.4924,8.24761,1.67541,28
-74.6058,-54.497,8.26267,1.67996,31
-74.8453,-54.5466,8.5021,1.72954,32
-75.0464,-54.5858,8.70326,1.76874,28
-74.5623,-54.4888,8.21918,1.67178,27
-74.6401,-54.5017,8.29695,1.68464,21
-74.0497,-54.3782,7.7065,1.56115,19
-73.7746,-54.3213,7.43148,1.50431,18
-73.6108,-54.2878,7.26766,1.47076,17
-73.6018,-54.2826,7.25866,1.46552,16
-73.375,-54.237,7.03179,1.41997,15
-73.2207,-54.2046,6.87757,1.38751,14
-73.0981,-54.1776,6.75489,1.36052,14
-73.0784,-54.174,6.73527,1.35695,14
-73.0441,-54.1677,6.70096,1.35069,14
-73.0099,-54.1615,6.66671,1.34444,14
-73.0539,-54.1695,6.71076,1.35248,13
-72.8214,-54.1222,6.47828,1.3052,13
-72.9309,-54.1421,6.58775,1.32508,13
-72.8642,-54.13,6.52105,1.31298,13
-72.8642,-54.13,6.52105,1.31298,12
-72.5004,-54.0586,6.15721,1.24152,12
-72.5049,-54.0594,6.16177,1.24235,12
-72.4821,-54.0552,6.13894,1.23818,12
-72.4867,-54.0561,6.14351,1.23902,11
-72.2398,-54.0056,5.89663,1.18859,12
-72.4775,-54.0544,6.13438,1.23735,12
-72.4229,-54.0444,6.07971,1.22735,11
-72.0822,-53.9768,5.73901,1.15975,11
-72.1433,-53.988,5.80015,1.17097,11
-72.209,-54,5.86588,1.18298,10
-72.0653,-53.968,5.72217,1.15098,11
-72.4032,-54.0353,6.06002,1.21823,11
-72.3943,-54.0337,6.05115,1.21663,12
-72.6609,-54.0877,6.31773,1.27069,12
-72.6057,-54.0777,6.26254,1.26068,12
-72.4821,-54.0552,6.13894,1.23818,12
-72.5415,-54.0661,6.19836,1.24902,12
-72.569,-54.0711,6.22584,1.25402,13
-72.7504,-54.1093,6.40721,1.29224,13
-72.7409,-54.1076,6.39775,1.29051,14
-72.9952,-54.1588,6.65205,1.34176,15
-73.0503,-54.1733,6.70716,1.35623,16
-73.1952,-54.2039,6.85202,1.38685,14
-72.7571,-54.1151,6.41396,1.29802,14
-72.7813,-54.1195,6.43814,1.30248,14
-72.7571,-54.1151,6.41396,1.29802,13
-72.5902,-54.0799,6.247,1.26287,14
-72.8249,-54.1276,6.48172,1.31052,15
-72.9507,-54.1549,6.6075,1.33782,16
-73.1952,-54.2039,6.85202,1.38685,16
-73.2157,-54.2077,6.8725,1.39064,18
-73.5518,-54.2769,7.20859,1.45983,18
-73.5249,-54.2719,7.18179,1.45486,18
-73.6539,-54.2958,7.31071,1.47871,19
-73.687,-54.3051,7.3438,1.48806,21
-73.9247,-54.3549,7.58153,1.53791,21
-73.8794,-54.3465,7.53622,1.52946,23
-74.1529,-54.4024,7.80972,1.58538,24
-74.3068,-54.4334,7.96362,1.61635,27
-74.5723,-54.489,8.22912,1.67194,28
-74.8116,-54.5355,8.46849,1.71851,30
-75.114,-54.5954,8.77082,1.77833,32
-75.3132,-54.6357,8.97005,1.81861,28
-74.8054,-54.5344,8.46223,1.71734,29
-74.9866,-54.5699,8.64339,1.75289,30
-75.1589,-54.6037,8.81571,1.78668,27
-74.9565,-54.5606,8.61333,1.74353,27
-74.9129,-54.5525,8.56972,1.73545,29
-75.305,-54.629,8.96187,1.81196,31
-75.5504,-54.678,9.2072,1.86092,31
-75.4199,-54.6538,9.0767,1.83681,29
-75.0056,-54.5735,8.66241,1.75643,33
-75.5299,-54.6775,9.18678,1.86042,37
-75.7764,-54.7288,9.4332,1.91176,38
-75.9105,-54.755,9.56736,1.93797,33
-75.5101,-54.6738,9.16694,1.85674,29
-75.3435,-54.6361,9.0003,1.81905,26
-75.0056,-54.5675,8.66241,1.75043,22
-74.5686,-54.4767,8.2254,1.6597,19
-73.962,-54.3559,7.61879,1.53885,18
-73.7348,-54.3107,7.39161,1.49362,17
-73.5068,-54.2651,7.1636,1.44805,17
-73.5226,-54.268,7.17942,1.45096,16
-73.344,-54.2313,7.00088,1.41429,15
-73.1153,-54.1852,6.77217,1.36819,13
-72.8499,-54.1274,6.50678,1.31038,12
-72.7116,-54.0969,6.36846,1.27986,12
-72.6471,-54.0852,6.30392,1.26819,11
-72.2662,-54.0104,5.92303,1.19339,11
-72.3412,-54.0241,5.99803,1.20701,10
-72.1205,-53.978,5.77738,1.16095,9
-71.7129,-53.8978,5.36971,1.08077,10
-71.9765,-53.9519,5.63335,1.13488,9
-71.7816,-53.9102,5.43842,1.0932,9
-71.8425,-53.9212,5.4993,1.10416,9
-71.7452,-53.9037,5.40201,1.08662,9
-71.8873,-53.9292,5.54409,1.1122,9
-71.8587,-53.9241,5.51557,1.10709,9
-71.7694,-53.908,5.42628,1.091,9
-71.7169,-53.8985,5.37374,1.0815,9
-71.8019,-53.9139,5.45869,1.09685,9
-71.8019,-53.9139,5.45869,1.09685,9
-71.9117,-53.9336,5.56857,1.11659,9
-71.969,-53.9439,5.62585,1.12683,9
-71.9567,-53.9417,5.61356,1.12463,9
-71.8465,-53.9219,5.50337,1.10489,10
-72.0611,-53.9673,5.71793,1.15022,10
-72.0526,-53.9657,5.70945,1.14868,10
-72.0908,-53.9726,5.74763,1.15559,11
-72.4387,-54.0417,6.09554,1.22464,11
-72.4032,-54.0353,6.06002,1.21823,12
-72.5415,-54.0661,6.19836,1.24902,14
-72.8637,-54.1347,6.52054,1.31766,16
-73.2618,-54.2162,6.91863,1.39915,19
-73.5505,-54.2797,7.20736,1.46266,19
-73.7472,-54.3163,7.40405,1.49923,19
-73.8351,-54.3325,7.49194,1.51548,19
-73.8736,-54.3396,7.53048,1.52259,17
-73.4646,-54.2573,7.12146,1.44028,16
-73.4835,-54.2569,7.14031,1.43984,17
-73.6654,-54.2942,7.32224,1.47717,18
-73.9464,-54.3494,7.6032,1.53239,21
-74.2955,-54.4236,7.95238,1.60657,26
-74.9932,-54.5652,8.65003,1.74815,25
-74.6794,-54.5049,8.33625,1.6879,25
-74.5038,-54.4723,8.16067,1.65526,26
-74.3864,-54.4523,8.04321,1.63526,27
